index,Y,X1,X2,X3
4761,-0.95439868,-0.954336968,-0.954282076,-0.954183944
853,-0.887267149,-0.889354459,-0.891307671,-0.892831049
38,-0.979736862,-0.979806947,-0.979811876,-0.979815085
3294,-0.940407092,-0.939536965,-0.938598009,-0.937640794
4066,-0.988258056,-0.988280445,-0.988251063,-0.9882527
3316,-0.952664462,-0.952431717,-0.952138736,-0.951851543
1110,-0.959612652,-0.959439842,-0.959236821,-0.959068021
4049,-0.988030349,-0.987949574,-0.987901318,-0.98781471
1939,-0.826907602,-0.824730231,-0.822868921,-0.821397933
1501,-0.975650849,-0.975770318,-0.975905086,-0.976053657
4817,-0.95435831,-0.95544222,-0.956438045,-0.957271196
2954,-0.963963947,-0.964031559,-0.964052285,-0.964089192
4516,-0.765693223,-0.757574766,-0.748836986,-0.739351365
2173,-0.950465409,-0.949698067,-0.948917049,-0.948036272
2962,-0.96304313,-0.963167419,-0.963276665,-0.963435274
3465,-0.752105402,-0.763456474,-0.774714878,-0.785611328
2357,-0.871429067,-0.860469345,-0.849605021,-0.838907374
2194,-0.962040906,-0.961604296,-0.961125034,-0.960677151
2300,-0.741824147,-0.757489003,-0.771981989,-0.785154608
1354,-0.677434092,-0.687734304,-0.69879343,-0.709917182
278,-0.053676877,-0.007830359,0.030856478,0.067934891
693,-0.897702702,-0.89842073,-0.899190083,-0.899958103
120,-0.821217975,-0.823650721,-0.825999286,-0.828192496
3202,-0.590016861,-0.545790917,-0.490811062,-0.429326274
144,-0.931141738,-0.924508683,-0.917819674,-0.911730154
4002,-0.984341253,-0.984099717,-0.98380487,-0.983534179
599,-0.772008754,-0.776089388,-0.779553553,-0.782835373
3059,-0.779023936,-0.78367602,-0.788399009,-0.79283968
3457,-0.833282086,-0.841072642,-0.848609202,-0.856190067
4423,-0.969608384,-0.969573616,-0.969501108,-0.96929996
1638,-0.600880258,-0.631692035,-0.659998941,-0.684946967
4651,-0.851757982,-0.850785265,-0.849696328,-0.848871502
4587,-0.923414189,-0.919910918,-0.915340065,-0.909493403
3793,-0.298144294,-0.324763898,-0.350686709,-0.376766836
2633,-0.83173806,-0.838794907,-0.846168992,-0.853654757
2537,-0.933295481,-0.931054089,-0.928883844,-0.926693778
3423,-0.803035487,-0.805409489,-0.80776929,-0.810151463
2610,-0.96193798,-0.964210322,-0.966251821,-0.9682218
1772,-0.887683812,-0.882866837,-0.877306072,-0.870977283
4073,-0.987662188,-0.987781289,-0.987915857,-0.988011766
4645,-0.846845259,-0.846249873,-0.845888651,-0.845780567
3109,-0.619211958,-0.626504272,-0.630180939,-0.631764767
2051,-0.683349549,-0.684708335,-0.684847308,-0.684061367
3189,0.269980855,0.349843706,0.426021245,0.498553161
3127,-0.397369158,-0.410964063,-0.423862476,-0.437847225
3800,-0.270271158,-0.250207943,-0.235303237,-0.235589033
1451,-0.985638475,-0.983259883,-0.981148864,-0.980547382
1896,-0.869672625,-0.874772968,-0.88007331,-0.885572058
3687,-0.955395288,-0.955592514,-0.955815977,-0.95599766
3395,-0.882880014,-0.880947581,-0.878482532,-0.875559904
2175,-0.951864561,-0.951160649,-0.950465409,-0.949698067
2734,-0.802709493,-0.812349367,-0.821074386,-0.829257328
4683,-0.839139685,-0.841589384,-0.84425176,-0.847085798
1964,-0.91274438,-0.910099759,-0.907177928,-0.904126559
1864,-0.964306173,-0.96436937,-0.964402841,-0.9644873
2086,-0.53325512,-0.543071234,-0.554564586,-0.566824895
4526,-0.842477246,-0.837477871,-0.831435838,-0.824329472
775,-0.964246027,-0.964705141,-0.965068467,-0.965290196
3051,-0.813003383,-0.817570289,-0.822663745,-0.82810104
2622,-0.914070751,-0.920613499,-0.926441643,-0.931587296
1849,-0.964518311,-0.964432012,-0.964370405,-0.964264412
1682,-0.36966402,-0.345968794,-0.320790821,-0.29492335
43,-0.979161412,-0.979292029,-0.979440867,-0.979545904
379,-0.957249674,-0.956754096,-0.956286718,-0.955775027
1486,-0.977869363,-0.978024067,-0.978184559,-0.978365869
3541,-0.461770403,-0.434731094,-0.40843826,-0.385021314
2837,-0.882624447,-0.88010179,-0.87711221,-0.873143118
2915,-0.952586498,-0.95210117,-0.951645797,-0.951171744
1201,-0.879394976,-0.880405053,-0.881260401,-0.881964589
1181,-0.909118237,-0.910963316,-0.912742414,-0.914465967
2727,-0.836206543,-0.833019841,-0.829485279,-0.825897482
2336,-0.435400082,-0.417095362,-0.39899378,-0.381455296
2705,-0.75915793,-0.762198167,-0.765590157,-0.769247297
203,-0.750727539,-0.747674376,-0.743850333,-0.739043293
1657,-0.281419676,-0.307111831,-0.327617074,-0.343647095
699,-0.894267095,-0.894613433,-0.895122707,-0.895668207
2279,-0.841669944,-0.844710376,-0.848342313,-0.851964767
2532,-0.922218772,-0.919932461,-0.91759348,-0.915308006
912,-0.639864281,-0.644503738,-0.654517241,-0.665702025
3311,-0.951143328,-0.950713212,-0.950278527,-0.94979208
1857,-0.964724793,-0.96471884,-0.964730806,-0.964703916
4362,-0.934724326,-0.933370231,-0.932046337,-0.930818804
750,-0.957389657,-0.956644228,-0.955857089,-0.955100115
492,-0.83197154,-0.827654555,-0.823640253,-0.820346339
2581,-0.974566905,-0.974207209,-0.973872362,-0.973493016
1432,-0.91216078,-0.876830158,-0.830466794,-0.764096069
2053,-0.681935714,-0.682096924,-0.683349549,-0.684708335
1820,-0.957942856,-0.957449182,-0.956905899,-0.956379909
1613,-0.938396675,-0.938817437,-0.939389487,-0.94019177
3116,-0.549186345,-0.560480738,-0.57187159,-0.58170663
4705,-0.859131481,-0.85550132,-0.851776987,-0.847940302
628,-0.705331516,-0.7032547,-0.70104128,-0.699921303
4383,-0.95470429,-0.954303926,-0.95389885,-0.953420595
1296,-0.893066245,-0.893813503,-0.894909998,-0.896200681
3270,-0.900662736,-0.898366883,-0.895985423,-0.893590489
3773,-0.844236388,-0.861577863,-0.874916066,-0.885245848
2251,-0.943407246,-0.946526242,-0.949499067,-0.952305143
3760,-0.927780386,-0.929874027,-0.931876137,-0.933793134
3201,-0.545790917,-0.490811062,-0.429326274,-0.368134252
1142,-0.951985234,-0.953085484,-0.954119162,-0.955118082
1487,-0.977726332,-0.977869363,-0.978024067,-0.978184559
2183,-0.956766142,-0.956221919,-0.955696699,-0.955105573
711,-0.9068256,-0.905209214,-0.903713765,-0.902267127
3073,-0.834762479,-0.831081664,-0.827638625,-0.823700303
4550,-0.685987093,-0.697428037,-0.708901877,-0.720268391
3785,-0.515727829,-0.543886144,-0.571275855,-0.597932214
493,-0.836455681,-0.83197154,-0.827654555,-0.823640253
502,-0.87849146,-0.873806619,-0.868941023,-0.86405267
1095,-0.956693433,-0.95646107,-0.956258288,-0.956016182
2976,-0.961973396,-0.962052397,-0.962094774,-0.962171
2560,-0.965103868,-0.964514758,-0.963850442,-0.963166423
370,-0.952586213,-0.952020649,-0.951394938,-0.950783082
4503,-0.635589282,-0.624855818,-0.614803225,-0.607934419
4643,-0.845888651,-0.845780567,-0.846022119,-0.846574711
2555,-0.961602804,-0.960743226,-0.959871083,-0.958914465
2461,-0.641246543,-0.621421796,-0.601911427,-0.581273361
3230,-0.731096051,-0.727437558,-0.724946431,-0.722681093
1775,-0.899079406,-0.895632155,-0.891914082,-0.887683812
3379,-0.830813347,-0.828500754,-0.826490435,-0.82469748
4324,-0.92847171,-0.92947836,-0.930240009,-0.930824533
1389,-0.293404025,-0.354750692,-0.447002124,-0.54146807
3362,-0.860033546,-0.86602122,-0.87203118,-0.878008456
4091,-0.96100113,-0.963649271,-0.966070408,-0.968238427
733,-0.942658143,-0.941536433,-0.940422207,-0.939234073
279,-0.105118069,-0.053676877,-0.007830359,0.030856478
3931,-0.974242758,-0.973336378,-0.97250807,-0.971572788
1320,-0.920832793,-0.923882947,-0.926517179,-0.928702016
2543,-0.946427842,-0.944406254,-0.94228482,-0.940047383
3857,-0.655106713,-0.642896775,-0.631477406,-0.620799421
391,-0.961380596,-0.961236112,-0.961072252,-0.960824857
1001,0.898046444,0.856787071,0.79504746,0.716794262
1039,-0.832698346,-0.826815011,-0.820365334,-0.812973427
1767,-0.855231699,-0.845373745,-0.833971469,-0.821034938
4613,-0.91615707,-0.918605048,-0.920729027,-0.922429628
506,-0.896006068,-0.891689938,-0.887298219,-0.882941764
3755,-0.936858347,-0.938168224,-0.939515356,-0.940756757
355,-0.941696747,-0.940710509,-0.939726056,-0.938679141
3386,-0.854540615,-0.850675742,-0.846761337,-0.842991119
226,-0.206154116,-0.266421407,-0.326498851,-0.384190397
1840,-0.963529414,-0.963400444,-0.963230781,-0.963085361
4021,-0.986735771,-0.986675978,-0.986647709,-0.986580273
3106,-0.631764767,-0.637603379,-0.649817028,-0.660894498
1438,-0.982195005,-0.983381189,-0.981987591,-0.975515749
3631,-0.947147063,-0.946622317,-0.94611529,-0.945549654
771,-0.965459124,-0.965513635,-0.965522212,-0.965424269
4366,-0.940410984,-0.939003545,-0.937556891,-0.936152618
1851,-0.964640817,-0.964564634,-0.964518311,-0.964432012
3898,-0.968041013,-0.968183309,-0.968196819,-0.968242069
2315,-0.431285018,-0.457895614,-0.482945552,-0.50718189
3747,-0.944764385,-0.944958496,-0.945001654,-0.944919287
2931,-0.959994829,-0.959557993,-0.95914454,-0.958689347
401,-0.959770597,-0.960181426,-0.960549872,-0.960808857
1878,-0.953109975,-0.955339725,-0.957234002,-0.958857164
3948,-0.981471517,-0.981591198,-0.981633547,-0.981661307
4242,-0.938748312,-0.950129647,-0.959582348,-0.9672326
2942,-0.963365145,-0.963205956,-0.962990849,-0.962780603
2780,-0.353057916,-0.359817738,-0.366428802,-0.374276753
1176,-0.917924254,-0.919614221,-0.92119929,-0.922698807
690,-0.899958103,-0.900758589,-0.901481188,-0.902153527
4858,-0.861412163,-0.863116483,-0.864013041,-0.864543627
1514,-0.970228691,-0.971328994,-0.972227644,-0.972965516
2113,-0.555447599,-0.542851338,-0.531042796,-0.519919885
1800,-0.944285743,-0.943498985,-0.942649873,-0.941802738
4031,-0.987015167,-0.986962367,-0.986948434,-0.986900555
2375,-0.951110031,-0.950251875,-0.948729484,-0.94677093
1032,-0.77402777,-0.76171645,-0.745831995,-0.72469581
486,-0.819563211,-0.821766316,-0.824459105,-0.827162537
504,-0.887298219,-0.882941764,-0.87849146,-0.873806619
2717,-0.781530565,-0.77455734,-0.767950882,-0.761817056
935,-0.862400459,-0.857773266,-0.850347858,-0.841166572
4052,-0.988192251,-0.988154856,-0.988075769,-0.988030349
3210,-0.713628241,-0.710302557,-0.705563568,-0.69784873
2833,-0.867867279,-0.860994448,-0.852561832,-0.842549092
161,-0.966534927,-0.967331477,-0.968062037,-0.968379087
1925,-0.83070805,-0.830753287,-0.830750131,-0.830946876
1933,-0.820599658,-0.822417213,-0.824391947,-0.826048797
2227,-0.967710446,-0.967729251,-0.96779335,-0.967829506
3936,-0.97879122,-0.978061698,-0.977185806,-0.976249623
1655,-0.327617074,-0.343647095,-0.35713783,-0.368704597
623,-0.702907626,-0.703131168,-0.703208907,-0.703837564
2497,-0.925006374,-0.925892476,-0.926460862,-0.926740636
2682,-0.769933116,-0.763493059,-0.756082451,-0.749178876
2975,-0.962052397,-0.962094774,-0.962171,-0.962209312
3676,-0.957165876,-0.957215263,-0.957205916,-0.957202328
1583,-0.952978893,-0.953440639,-0.953849636,-0.954163094
1012,0.359711517,0.430637209,0.497980987,0.561578215
2771,-0.390160037,-0.388616967,-0.390832755,-0.394408091
3245,-0.811113367,-0.805492979,-0.800172252,-0.794627571
3096,-0.712576746,-0.720187131,-0.728276918,-0.736600898
4072,-0.987781289,-0.987915857,-0.988011766,-0.988110542
986,-0.231843323,-0.301362212,-0.366505292,-0.428805873
202,-0.747674376,-0.743850333,-0.739043293,-0.733423741
223,-0.384190397,-0.436925822,-0.489320115,-0.541325998
4512,-0.729156806,-0.718668817,-0.70812584,-0.69776016
3356,-0.895123729,-0.900551973,-0.905832649,-0.911131332
2242,-0.965600521,-0.966739594,-0.967513427,-0.96806963
2515,-0.900143366,-0.900687038,-0.901335841,-0.902028257
3840,-0.725466912,-0.737860348,-0.749619243,-0.760835941
2609,-0.964210322,-0.966251821,-0.9682218,-0.970068403
1573,-0.952856349,-0.951964502,-0.950857673,-0.949546055
3989,-0.980602479,-0.980275655,-0.979981377,-0.979653147
3248,-0.829024008,-0.823223631,-0.817185805,-0.811113367
1439,-0.981463684,-0.982195005,-0.983381189,-0.981987591
9,-0.978685728,-0.978642323,-0.978638214,-0.978599609
4723,-0.91980468,-0.917685566,-0.915458362,-0.913006192
1301,-0.903434438,-0.900483659,-0.897741728,-0.895390725
3375,-0.823254688,-0.822214126,-0.821935754,-0.822631664
1214,-0.860411986,-0.862089493,-0.863377795,-0.864380806
225,-0.266421407,-0.326498851,-0.384190397,-0.436925822
4355,-0.926178305,-0.925068794,-0.92400085,-0.922914464
2842,-0.89117169,-0.890070594,-0.888738211,-0.886934302
1797,-0.941802738,-0.940879892,-0.939930427,-0.938851825
3896,-0.968196819,-0.968242069,-0.968226743,-0.968361196
712,-0.908483806,-0.9068256,-0.905209214,-0.903713765
4710,-0.877088109,-0.873196142,-0.869548761,-0.866076068
3310,-0.950713212,-0.950278527,-0.94979208,-0.949324986
757,-0.96181139,-0.961257691,-0.960717339,-0.960111579
3261,-0.878338494,-0.875744719,-0.873135156,-0.870437955
1193,-0.885593638,-0.886696388,-0.88803692,-0.889536683
4791,-0.958879194,-0.958468265,-0.958077106,-0.957672867
2614,-0.950897351,-0.95402496,-0.956862241,-0.959506958
2056,-0.673831481,-0.678005624,-0.680788027,-0.681935714
1956,-0.886040951,-0.881832545,-0.877436969,-0.87311505
446,-0.831455723,-0.834271142,-0.837949164,-0.84181351
1071,-0.941216939,-0.939891327,-0.938580028,-0.937220717
2167,-0.945014193,-0.943864266,-0.942708167,-0.941483378
3735,-0.941337648,-0.940982268,-0.940663076,-0.940290931
1549,-0.874686222,-0.871981056,-0.869906431,-0.868504295
1446,-0.984444926,-0.9862439,-0.986519638,-0.985982329
991,0.160799235,0.078154863,-0.003884231,-0.083227677
3429,-0.796409785,-0.795016615,-0.794597758,-0.79572024
3505,-0.791308309,-0.803207466,-0.812413987,-0.819311092
1506,-0.974805539,-0.97503537,-0.975212518,-0.975371723
2977,-0.961926004,-0.961973396,-0.962052397,-0.962094774
1509,-0.973945907,-0.974271848,-0.9745598,-0.974805539
819,-0.861935311,-0.863440625,-0.865322812,-0.867472806
1809,-0.951168887,-0.950423016,-0.949708647,-0.948954506
1424,-0.336169643,-0.248571008,-0.184783287,-0.117265998
1132,-0.959224416,-0.959519771,-0.95974257,-0.959969521
4722,-0.917685566,-0.915458362,-0.913006192,-0.910401302
1645,-0.431029384,-0.441992976,-0.457435677,-0.48544428
188,-0.723185451,-0.732665078,-0.741791592,-0.750745253
1784,-0.922677233,-0.920607492,-0.918411329,-0.916123749
723,-0.929000473,-0.927103084,-0.925133778,-0.923076108
4288,-0.48237912,-0.428257974,-0.37561988,-0.323503596
3823,-0.819374729,-0.807126689,-0.792222356,-0.773904919
2909,-0.949923018,-0.949511408,-0.949140911,-0.948743348
3246,-0.817185805,-0.811113367,-0.805492979,-0.800172252
2219,-0.968174302,-0.968184447,-0.96820841,-0.96817994
440,-0.853895857,-0.858241706,-0.862780577,-0.867706734
4141,-0.81780536,-0.816661419,-0.815111018,-0.81307408
905,-0.711616286,-0.722480919,-0.733745035,-0.745379148
17,-0.978901131,-0.978873934,-0.978877849,-0.9788345
3956,-0.979532179,-0.979871286,-0.980160459,-0.980464879
87,-0.823528108,-0.830425412,-0.837477108,-0.844384241
1610,-0.94019177,-0.941390893,-0.942489916,-0.943540662
2026,-0.63636113,-0.643064522,-0.656428291,-0.669943499
2049,-0.684847308,-0.684061367,-0.683862442,-0.682590543
4826,-0.940079891,-0.94222286,-0.944149768,-0.945933357
3520,-0.440606696,-0.462578557,-0.486470815,-0.511366777
828,-0.866183541,-0.864112788,-0.862318165,-0.860989413
718,-0.91911938,-0.917287784,-0.915460042,-0.913693461
4134,-0.803775946,-0.80215353,-0.800309848,-0.798363055
4427,-0.96886062,-0.969145167,-0.96938861,-0.969528354
2449,-0.391572665,-0.37653849,-0.363311528,-0.350380296
3167,0.538550667,0.449625801,0.364654338,0.283270586
1539,-0.874779857,-0.87848031,-0.882805556,-0.88720917
3135,-0.384937182,-0.374533867,-0.364623551,-0.355065265
2014,-0.772669315,-0.783511628,-0.793316746,-0.80223501
1242,-0.784784442,-0.783692568,-0.782635319,-0.782238995
582,-0.82633404,-0.826961121,-0.826969485,-0.82670495
519,-0.927453319,-0.927006837,-0.926688612,-0.926100378
1789,-0.932022234,-0.930347417,-0.928601417,-0.926688252
4707,-0.866076068,-0.862597052,-0.859131481,-0.85550132
1955,-0.881832545,-0.877436969,-0.87311505,-0.869020133
3388,-0.862033702,-0.858354454,-0.854540615,-0.850675742
102,-0.834227878,-0.835120518,-0.834969327,-0.833948682
805,-0.900351192,-0.903796566,-0.907281419,-0.910726245
1914,-0.834597431,-0.835349024,-0.836057267,-0.836558396
993,0.318666788,0.240886543,0.160799235,0.078154863
1454,-0.990650921,-0.989214417,-0.987738047,-0.985638475
2585,-0.975805841,-0.975495686,-0.975209881,-0.974878613
1556,-0.900481394,-0.8965299,-0.892561276,-0.888704384
2364,-0.920486777,-0.915442557,-0.910069537,-0.904289049
3864,-0.755031222,-0.738931454,-0.723212194,-0.708175508
2916,-0.95303414,-0.952586498,-0.95210117,-0.951645797
2960,-0.963276665,-0.963435274,-0.963557751,-0.963705793
1974,-0.92599278,-0.92537585,-0.924521898,-0.923811623
413,-0.951411562,-0.952489555,-0.953514668,-0.954366523
2398,-0.763144137,-0.780640086,-0.796280285,-0.810307786
4686,-0.832075884,-0.834470768,-0.836784181,-0.839139685
3208,-0.705563568,-0.69784873,-0.685652311,-0.669519083
4121,-0.799373158,-0.801806974,-0.804563042,-0.80732277
587,-0.820158064,-0.821783972,-0.823348387,-0.824512734
4313,-0.926690809,-0.925601707,-0.92423939,-0.922483872
550,-0.946307107,-0.946579249,-0.946404332,-0.945954018
175,-0.859742325,-0.872542714,-0.885925683,-0.898888547
3304,-0.94769527,-0.947114721,-0.946468632,-0.945826567
685,-0.903133116,-0.903473315,-0.903800677,-0.904066782
1232,-0.79807428,-0.800716929,-0.803436855,-0.806002522
3100,-0.685943941,-0.692530938,-0.69884589,-0.705458037
3678,-0.957041958,-0.957130864,-0.957165876,-0.957215263
2598,-0.976829295,-0.977066298,-0.977204197,-0.977321369
2897,-0.945168291,-0.94468558,-0.944201839,-0.943644407
4431,-0.967787598,-0.96789077,-0.968157372,-0.968485972
3527,-0.284580485,-0.309099446,-0.332627055,-0.355829053
2803,-0.219118947,-0.212466484,-0.205864944,-0.197625012
4353,-0.92400085,-0.922914464,-0.921895588,-0.920900275
2038,-0.674551103,-0.670441336,-0.66610464,-0.662209118
1215,-0.858415985,-0.860411986,-0.862089493,-0.863377795
1453,-0.989214417,-0.987738047,-0.985638475,-0.983259883
1259,-0.860684948,-0.8543484,-0.848037988,-0.842059937
3512,-0.635628589,-0.658878281,-0.679164338,-0.703027723
3711,-0.945551598,-0.946097271,-0.946714931,-0.947300549
1681,-0.345968794,-0.320790821,-0.29492335,-0.276501837
3845,-0.671811376,-0.681403509,-0.691458646,-0.702005375
1406,0.927197225,0.844694423,0.769424707,0.69268066
730,-0.939234073,-0.938032907,-0.936740331,-0.935399148
3451,-0.873591639,-0.876858034,-0.879179279,-0.880033184
3709,-0.946714931,-0.947300549,-0.947921544,-0.948491706
1996,-0.905193802,-0.905083319,-0.904828823,-0.904835553
3338,-0.95265926,-0.953242865,-0.953623502,-0.953895144
773,-0.965068467,-0.965290196,-0.965459124,-0.965513635
2704,-0.762198167,-0.765590157,-0.769247297,-0.773169016
2634,-0.8248485,-0.83173806,-0.838794907,-0.846168992
921,-0.712713465,-0.700907774,-0.689185564,-0.677549505
4008,-0.985489684,-0.985352343,-0.985167407,-0.985006223
2521,-0.900696901,-0.899870184,-0.899424687,-0.899271104
1665,-0.279114974,-0.27201822,-0.262908878,-0.2553771
2012,-0.793316746,-0.80223501,-0.810807261,-0.820339766
4583,-0.902122495,-0.892810995,-0.881418483,-0.868097967
3530,-0.266893306,-0.256752898,-0.260839129,-0.284580485
1018,-0.057387181,0.011734972,0.077996178,0.146277979
764,-0.964660481,-0.964388064,-0.964040943,-0.96368641
795,-0.932844058,-0.935536728,-0.938097119,-0.94046377
4862,-0.84998889,-0.852340375,-0.855483794,-0.858796868
2619,-0.931587296,-0.936077586,-0.940161216,-0.943940663
393,-0.961451972,-0.961427672,-0.961380596,-0.961236112
2547,-0.953121591,-0.951628596,-0.95003698,-0.948281237
2801,-0.205864944,-0.197625012,-0.188806155,-0.180658377
4814,-0.957271196,-0.958055418,-0.958736116,-0.959359258
482,-0.829733227,-0.832316444,-0.834917833,-0.837771728
4641,-0.846022119,-0.846574711,-0.847508399,-0.848410357
3803,-0.335210353,-0.313136145,-0.291499247,-0.270271158
569,-0.871848946,-0.876669577,-0.881611473,-0.886445415
3746,-0.944958496,-0.945001654,-0.944919287,-0.944750272
