,Y,X1,X2,X3,X4
2729,-0.09579241946688011,-0.11342571960787251,-0.11113176124654256,-0.09659145465045493,-0.1026792935216908
3850,-0.14790889616310499,-0.13123618350014798,-0.05428388853036337,-0.10422568822975553,-0.15126455902461466
25,-0.1053402434292432,-0.10531637708501929,-0.10533582996204605,-0.10539063612710053,-0.10529713635135118
1299,-0.10121112910537255,-0.10595775303037946,-0.10972575006118412,-0.10215415631350278,-0.10189310236398297
4108,-0.10357055223702893,-0.10479224248977226,-0.1070133913567275,-0.10640370372031727,-0.10281731237887104
4516,-0.10608012007651846,-0.11080766184147395,-0.1009203266937636,-0.1004689334733232,-0.1143325328315119
3102,-0.12321770182419223,-0.05794065105418633,-0.11077481848509563,-0.14592333380254385,-0.08268333560497743
2162,-0.10515836333574258,-0.10549803205836539,-0.10544066670427144,-0.1050699892523016,-0.10535534826133897
380,-0.10533232577323026,-0.1053258295560422,-0.10537323085963346,-0.10531716456786211,-0.10531377875770842
3299,-0.10540928182785902,-0.1053153257430568,-0.1052612599336924,-0.10542184272079846,-0.10532934610724765
3666,-0.10545452449232584,-0.10522563866414891,-0.10531347696002447,-0.10540754527081353,-0.10538406362452057
630,-0.11615609992246767,-0.13136315309529023,-0.08210752391478349,-0.09027327935490781,-0.1357178694638791
573,-0.11183395231157589,-0.10726140555330177,-0.09905874740347387,-0.10674917751617952,-0.1099089414065858
2284,-0.10791035566964469,-0.1035995734049947,-0.10411205910673949,-0.1067585901781739,-0.10557298763178435
1959,-0.10635257999502656,-0.10621997731387423,-0.10391860428630328,-0.1050767407307398,-0.10699445196163748
92,-0.11713210569376353,-0.11105004675303232,-0.08928737536032327,-0.10668199210854679,-0.12246166144768489
1124,-0.10530523535839653,-0.10532846155691078,-0.10539743611605834,-0.10530546170159938,-0.10531489783382408
4641,-0.11026544838013819,-0.10748875748667541,-0.09807754694544446,-0.10664088548102868,-0.11305074367968293
1906,-0.10133301986075549,-0.10179848501722544,-0.11203788038692275,-0.10602734257292867,-0.09719036430307981
361,-0.10529652241873377,-0.10548631552615595,-0.10530323796288943,-0.1052016681441823,-0.10540638086918952
2209,-0.10536268619797595,-0.10536305375756427,-0.10526925370223494,-0.1053711430708959,-0.10538380524283208
1889,-0.10510060415069633,-0.10283469548585344,-0.10646994248358754,-0.10661748153055406,-0.1042314455139427
2564,-0.10530855369923753,-0.10535703499383953,-0.10539627392157203,-0.10527074832776762,-0.10531998668437337
1601,-0.10402985060793646,-0.10629063775508751,-0.1057898558479915,-0.10415284633145017,-0.10578147531742743
4308,-0.10553517966863013,-0.10589425440748457,-0.10447263138557894,-0.10530695095763454,-0.10641533547396476
4449,-0.10021398030485196,-0.10624182896499568,-0.11056451454708283,-0.102834961757723,-0.10211207980666337
4244,-0.10326882340207222,-0.11063708276818363,-0.1059614169162375,-0.10121851784323288,-0.10685808884226067
1977,-0.10729436358075883,-0.10470329148107105,-0.10433065093569793,-0.106072849778161,-0.10572683727158916
417,-0.10534216125194817,-0.10509995225627788,-0.10538315709319823,-0.1057243965704272,-0.10515783435778236
567,-0.10314392805240924,-0.10870975061840238,-0.10547508761145086,-0.1031396101455414,-0.10621817587674143
3788,-0.15582358496702264,-0.030397096307948734,-0.096325499357513,-0.1707474226277732,-0.08399661449313445
2256,-0.10440485043509762,-0.10483534342820933,-0.10641675683745444,-0.10531692712514984,-0.10447145446166684
616,-0.11120797101000146,-0.11289140500362982,-0.09782093670566794,-0.10377850416966672,-0.11135539144469753
2743,-0.05903349855552564,-0.13141271363426,-0.131488133020503,-0.07353659143231939,-0.09793287395572636
1742,-0.09117368816967109,-0.10005101419376927,-0.12133870188120244,-0.10489450396103861,-0.08925096423293999
668,-0.10560413650453349,-0.10561679018791259,-0.1046575304823516,-0.10511431235872215,-0.10651164380203237
2198,-0.10543017646317865,-0.10523499628295685,-0.10531904118906166,-0.10542343002314625,-0.10532142109059317
591,-0.09942859615782484,-0.1043469231122609,-0.11095653944167749,-0.10227730449994088,-0.10317678787451179
3667,-0.10542785659820197,-0.10545452449232584,-0.10522563866414891,-0.10531347696002447,-0.10540754527081353
777,-0.1053223731575249,-0.10534743281206804,-0.10535838903391537,-0.10536776940510406,-0.10531467462342692
1046,-0.10498482591770675,-0.10535915163397602,-0.10580218028068855,-0.10521682633463159,-0.10482904974134255
2338,-0.11336526421430493,-0.1250240858355387,-0.08476930142486738,-0.0916920076684914,-0.13528006515028368
2750,-0.032550415469394856,-0.13920433339189286,-0.1561780010224657,-0.05115629115637155,-0.08436800955469015
2662,-0.1315692651348317,-0.12188920174379436,-0.07419202522113699,-0.10505282785810954,-0.13305438659882396
216,-0.0937132642391828,-0.10012123217904256,-0.11803990489913874,-0.1054230217390002,-0.09635727106773306
667,-0.10561679018791259,-0.1046575304823516,-0.10511431235872215,-0.10651164380203237,-0.10505584287083825
4653,-0.10546819195115997,-0.10465823306785926,-0.10545112848172256,-0.10552977475943848,-0.10451632687645551
2057,-0.08399198611238556,-0.13016351600401133,-0.11322284048224085,-0.07544880449005253,-0.11400700293434485
739,-0.10522947634208646,-0.10532346800209902,-0.10544902986621307,-0.10531593369345893,-0.10523385978651512
823,-0.1060906557478366,-0.10435037593322327,-0.1050218746264312,-0.10644402199857916,-0.1050532166266398
2291,-0.10988198762110768,-0.10090828468179869,-0.10317679364558219,-0.10981921142648843,-0.10545929716063451
4702,-0.10629520510898915,-0.10608247525793835,-0.10386652630231719,-0.10520889424208679,-0.10710339150218973
4202,-0.1047899344698845,-0.10550710845707534,-0.10572957073199674,-0.10499448714375081,-0.105182543427631
90,-0.08928737536032327,-0.10668199210854679,-0.12246166144768489,-0.09542070235378153,-0.09121476614750357
391,-0.10530623084559243,-0.10538143639680464,-0.10533976552122803,-0.10532696684729215,-0.10531920538258377
3963,-0.10548404244280796,-0.10521211727566637,-0.10524104232745857,-0.10554460356387163,-0.10533249300784009
3879,-0.10108864323974187,-0.10623194305270811,-0.10994203774516642,-0.10190102066640494,-0.10213703618934555
1069,-0.10533945192834904,-0.10551011776988861,-0.10518802917653158,-0.10522291516128257,-0.10552587142434044
4360,-0.1051928519242028,-0.10544837500155368,-0.10541585646336626,-0.10518102866527168,-0.10538621611959975
2656,-0.08734698447674727,-0.12434231370375226,-0.11156452344404877,-0.08650026560104851,-0.10892472760917982
32,-0.10536716539644031,-0.10530311777342405,-0.10535184862624092,-0.10535510462202324,-0.1053418926304247
4279,-0.08880565590686784,-0.08622329063779544,-0.13834081226518957,-0.10943955216325452,-0.06286625513942212
4292,-0.09934448050313593,-0.10829805693617267,-0.10966942356430387,-0.09868644378471292,-0.10603289807470406
940,-0.09674095202329724,-0.10868721737458886,-0.10924878778666436,-0.09955216775597064,-0.10573516287420404
1529,-0.10640623439007846,-0.10472005491417014,-0.10468179503725672,-0.10617867189828956,-0.1054887870351241
4241,-0.10121851784323288,-0.10685808884226067,-0.108127805833094,-0.10257144653951367,-0.10471678075022439
1088,-0.10547276735994904,-0.10529708051857067,-0.10525103020243487,-0.10539056498978527,-0.10540387035926846
2973,-0.10536519261503607,-0.10521494277405263,-0.10537448113942205,-0.10544337650393809,-0.10522111175619453
1569,-0.1055932383536815,-0.10539701238750276,-0.10519905682224717,-0.10548940766931392,-0.10542852433249417
3056,-0.10840137126235205,-0.09301175274623541,-0.1083384864987903,-0.1152646720035524,-0.09825115288163755
3936,-0.10557467666751574,-0.10498941478204704,-0.10530870019197525,-0.10575434369722425,-0.1052285331624283
4370,-0.10535238108251344,-0.10552118104256303,-0.10527899378996808,-0.10517355429786757,-0.10550375446921056
2700,-0.1111325188892599,-0.1106531569504906,-0.09857865976717461,-0.10375247621914496,-0.11150508175563756
3280,-0.10529836397718673,-0.10549641914630425,-0.10534507001523974,-0.10516101571740999,-0.10543449610983036
4803,-0.10502993013436934,-0.10541505411359187,-0.10548071516236546,-0.10513469438660183,-0.10548699236385206
3574,-0.10613761464904292,-0.10503232162178677,-0.10456934737468682,-0.10613665262644811,-0.1058765702390333
2882,-0.10537706065318764,-0.10540629521507427,-0.10528661276889595,-0.10528496447862756,-0.1054552329457008
195,-0.12120720460678969,-0.12686120742954765,-0.07629449839635549,-0.09607787996301309,-0.14037002087332562
2696,-0.11150508175563756,-0.10412072642180736,-0.1005220612594625,-0.10825542337791794,-0.10860639521545179
2580,-0.10533519955545145,-0.10529969777976622,-0.10537397296228501,-0.1053464633640877,-0.10531566392309133
4397,-0.10538766882049622,-0.10543237775214276,-0.10522054006370096,-0.1053142406579809,-0.10544698048204482
132,-0.0997019433700369,-0.10402156021813136,-0.11296986566369394,-0.10272703794158566,-0.09771251083313559
4697,-0.10453458880515287,-0.10374633622242158,-0.10699935013426787,-0.10626151348911472,-0.10307425790940095
4753,-0.10519703136799974,-0.10524724532488927,-0.10548752370859271,-0.10531987066208792,-0.1052150473582617
1817,-0.10530956269228164,-0.10524044034578939,-0.10540652868038691,-0.1054240535090265,-0.10520205995552612
4062,-0.1052311675836961,-0.10518011987527331,-0.10556772323227492,-0.10536417244071827,-0.10511295995667902
3539,-0.1523860671398256,-0.04232084254737567,-0.08139376501558904,-0.19220759222769035,-0.08516526378111344
2625,-0.1037412893615447,-0.10619073024248804,-0.10652694214701264,-0.10413858952038868,-0.1048380704129186
1643,-0.07810033401226846,-0.030846750965159653,-0.16206321180502226,-0.1484528336080323,-0.03730925240441929
3806,-0.16219442111624993,-0.10912597275611491,-0.031987963487776216,-0.1390988929654401,-0.1760471730495099
4162,-0.10456124128866229,-0.10264989613946918,-0.10801219819753849,-0.10764473283834464,-0.10026835318281146
4559,-0.1122243444949329,-0.07909870889479964,-0.10882768943783994,-0.12941239680520866,-0.09238984386888682
4474,-0.1020966079727359,-0.05968577849264978,-0.13070100018852515,-0.1432452324584973,-0.06047843987332069
3931,-0.10495233223879441,-0.10568223112598474,-0.1055305546986045,-0.10479656307686269,-0.10544263106809681
162,-0.10324060352297715,-0.10431556007024956,-0.10735587576119887,-0.105069256568044,-0.10396018633245907
1650,-0.07044445457190218,-0.04901685217619167,-0.1642107921282724,-0.14056930405138512,-0.02934705903017354
4435,-0.10408451974859789,-0.10584255775585727,-0.10608054958359381,-0.10447556897139554,-0.10511491533117112
3369,-0.10499760535915581,-0.10331241333756747,-0.10678706781892489,-0.10662297552842737,-0.10322586253655919
3735,-0.10580414971434171,-0.10618527264819122,-0.10455555195158162,-0.10493176795015557,-0.10616412326983304
1887,-0.10646994248358754,-0.10661748153055406,-0.1042314455139427,-0.10485648974924211,-0.10623166007954676
2300,-0.09817412135924775,-0.11027521971488818,-0.11063373262374399,-0.09847769403759199,-0.10296981879946931
353,-0.10549917789761898,-0.10534741700022321,-0.10514691559272749,-0.10541813527230881,-0.10546022962288237
2886,-0.10533960463929215,-0.10536811168029114,-0.10537400577324318,-0.10526644757120907,-0.10537706065318764
3323,-0.10532340517207495,-0.10535843547720936,-0.10530598458565599,-0.10535899800759474,-0.10534049212293473
618,-0.10514178631876014,-0.09141012679984772,-0.11120797101000146,-0.11289140500362982,-0.09782093670566794
2154,-0.10553867063486444,-0.10544327389759,-0.1051170410200225,-0.10533325790800774,-0.10561871022525882
4506,-0.09780211997382893,-0.12261658142393073,-0.10489105290560363,-0.08672820295167827,-0.11564753058786537
2020,-0.11920414801311396,-0.13375034399950136,-0.08044259200024662,-0.09224096949707039,-0.13275720216520448
3075,-0.10881435024399899,-0.10804835262268209,-0.10160564987031506,-0.10310332610256012,-0.10981340272828677
3888,-0.10670240110548668,-0.10686445775592113,-0.10313167375867427,-0.10501646684927957,-0.108072752872166
2866,-0.10526246072430989,-0.10536756759669574,-0.10537276367193671,-0.10525875147069452,-0.10534695101543057
3175,0.04118944338631714,0.005937271423679169,-0.28921003903714637,-0.12184126416582719,0.06705446738604803
3542,-0.10433492980387538,-0.056808794055158485,-0.135119189949092,-0.1523860671398256,-0.04232084254737567
2494,-0.10669091576075296,-0.10533094712575031,-0.10401261174108511,-0.10578342020130493,-0.10638944400647476
821,-0.1050218746264312,-0.10644402199857916,-0.1050532166266398,-0.10437309711662446,-0.10601442640492054
2329,-0.07416759569054932,-0.09327508836993303,-0.14469485884772648,-0.1002713721208377,-0.06541414445172544
23,-0.10533582996204605,-0.10539063612710053,-0.10529713635135118,-0.10532570599453284,-0.10537267325188626
2697,-0.10375247621914496,-0.11150508175563756,-0.10412072642180736,-0.1005220612594625,-0.10825542337791794
3095,-0.11449105863869846,-0.07414305113419628,-0.1104965139910633,-0.12957349651570993,-0.09147854896657115
1961,-0.10487416055425558,-0.10416345218316592,-0.10635257999502656,-0.10621997731387423,-0.10391860428630328
1025,-0.10295377329833566,-0.10556651980612763,-0.10912043427337215,-0.10720238618733602,-0.10656525465818967
4232,-0.10546931986788943,-0.10356508471657322,-0.10604229462411052,-0.10628977773266268,-0.10439718334312487
1022,-0.10720238618733602,-0.10656525465818967,-0.10395834733541465,-0.10069301059003122,-0.10509381823232411
3291,-0.10521675515186546,-0.10536844670128442,-0.10545178473959593,-0.1052460642286015,-0.10523208030501108
1388,-0.06644732820879751,-0.2301338533759586,-0.06879499519420773,-0.01226690556480503,-0.19289543226800998
1110,-0.10528761944877807,-0.10538570113489043,-0.10537637860837246,-0.10523018815990004,-0.10537880882674233
4498,-0.12486955615933426,-0.10224983299734591,-0.09109784191807879,-0.11496098889622419,-0.11240406813379689
2975,-0.1051900973995129,-0.10548452545405507,-0.10536519261503607,-0.10521494277405263,-0.10537448113942205
1011,-0.08629773009022079,-0.12265297511362472,-0.11927855423223677,-0.07486461822057844,-0.10458955314818164
4533,-0.1043729368264057,-0.1106511082117353,-0.10391623497829094,-0.1014806312789941,-0.10888804567114885
3602,-0.105333640841905,-0.10535169428566526,-0.10539999258685906,-0.10527293619302558,-0.10526260485450689
2634,-0.10795643132964228,-0.10395275274117488,-0.10368591801825144,-0.1069062338201231,-0.1060944923599989
758,-0.10535127351200801,-0.10538538361696037,-0.1053350950943791,-0.10526372137288742,-0.10540296195268917
1010,-0.12265297511362472,-0.11927855423223677,-0.07486461822057844,-0.10458955314818164,-0.14392061889883223
1518,-0.10515066531506478,-0.10515160644430321,-0.10573030677259931,-0.10541711062305559,-0.10503531395682641
4269,-0.10094469985074872,-0.04781741856533661,-0.14241196303451964,-0.137579727903841,-0.045370701831758176
2023,-0.1462370787024574,-0.11028759242512098,-0.0663306197568545,-0.11920414801311396,-0.13375034399950136
4517,-0.10108996843507667,-0.10608012007651846,-0.11080766184147395,-0.1009203266937636,-0.1004689334733232
2610,-0.10568861817860742,-0.10561051613458194,-0.10500320915652572,-0.10527458419350055,-0.10562701428328669
251,0.033926013571608404,-0.024902073761081334,-0.290360155356845,-0.0863337867999181,0.068865810142829
1873,-0.10575553085227762,-0.10556875216210582,-0.10494502593082344,-0.1053488095362084,-0.10557790155906832
1004,-0.06671335616999963,-0.15042439520453754,-0.13294580693712277,-0.039095282115292895,-0.09895978607137512
802,-0.10544990793719466,-0.10502386425060284,-0.1054043157204555,-0.1055535922815487,-0.10529286332478316
903,-0.08831462272710422,-0.11358227636347507,-0.11502622216171687,-0.09407765629458154,-0.10361283433820634
3027,-0.10482078093872638,-0.10613323235450856,-0.10550254033824547,-0.10445287118233637,-0.10540650075717961
2375,-0.1038803840255551,-0.1047224797935371,-0.10686693531547775,-0.10545564357940862,-0.10401276487976197
1834,-0.10528669740405727,-0.1052728188731753,-0.10544332092361164,-0.10535275205434536,-0.10525296246148985
4686,-0.10335146396116357,-0.105615299284329,-0.1068935810251126,-0.10451464694607648,-0.10456736904287633
4179,-0.10501669771943034,-0.10498577555970001,-0.10592618352285987,-0.105468863597725,-0.10446317882078449
